Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,58,3062688,PRABHATA KUMAR NAYAK,03-Sep-2025 04:43 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,59,3079868,Pradeepta Kumar Panda,16-Sep-2025 12:43 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,60,3082742,PRAGNYA PRAKASH,16-Sep-2025 09:06 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,61,3083098,Prajit Mangaraj,16-Sep-2025 04:41 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,62,3079629,PRAKASH KIRTANIA,16-Sep-2025 01:04 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,63,3078121,Prasanjit Mondal,12-Sep-2025 10:17 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,64,3078300,PRASANJIT MONDAL,13-Sep-2025 11:03 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,65,3083218,PRASANTA KUMAR BISWAS,16-Sep-2025 12:06 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,66,3083405,PRIYABRATA ROUT,16-Sep-2025 01:14 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,67,3075759,PRIYADARSHNEE SAMANTARAY,11-Sep-2025 12:48 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,68,3082103,PRIYANKA MISTRY,15-Sep-2025 05:48 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,69,3077010,RAJENDRA PRASAD PATTANAYAK,12-Sep-2025 09:53 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,70,3072778,RAJESH KUMAR PATRO,09-Sep-2025 08:25 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,71,3074752,RAJESH MAHAJAN,10-Sep-2025 06:32 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,72,3083003,Rajib Lochan Behera,16-Sep-2025 11:01 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,73,3075500,RAJ KUMAR DHALI,16-Sep-2025 02:42 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,74,3082189,Raj Kumar Sahu,15-Sep-2025 06:41 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,75,3083573,RAJU CHAKRABARTY,16-Sep-2025 02:06 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,76,3073705,RAKESH KUMAR PATRO,15-Sep-2025 06:37 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,77,3077927,RAMESH BARAI,16-Sep-2025 11:02 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,78,3079893,Ranjan Kumar Panda,14-Sep-2025 07:39 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,79,3081924,RANJIT SANA,15-Sep-2025 04:57 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,80,3082867,RATAN BANIK,16-Sep-2025 10:02 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,81,3078833,RATAN BISHWAS,16-Sep-2025 03:24 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,82,3080674,SADANANDA BISWAS,15-Sep-2025 12:09 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,83,3083652,SANGRAMKISHOR MALLICK,16-Sep-2025 02:17 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,84,3070560,Sasikanta Gouda,16-Sep-2025 03:25 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,85,3083840,Saumya Ranjan Muduli,16-Sep-2025 04:00 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,86,3082360,Shaikh Nahid Husen,15-Sep-2025 08:13 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,87,3082264,Sharat Kumar Bhoi,16-Sep-2025 01:04 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,88,3076978,SHIULI MANDAL,11-Sep-2025 10:06 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,89,3082114,SHIVAJYOTI CONTECH PRIVATE LIMITED,15-Sep-2025 08:05 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,90,3080695,Simanchal Sabat,15-Sep-2025 11:54 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,91,3082064,SMB CONSTRUCTION PRIVATE LIMITED,15-Sep-2025 06:43 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,92,3082886,Smt. Gitanjali Panda,16-Sep-2025 08:04 AM,Accepted-AOC,Lowest Valid Responsive Successful Bidder,24-Dec-2025 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,93,3064444,SOUMYA RANJAN MOHAPATRA,05-Sep-2025 02:34 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,94,3081170,SRI DINESH PADHIARY,16-Sep-2025 02:27 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,95,3082356,SRI. KRISHNA CHANDRA MANDAL,15-Sep-2025 07:48 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,96,3079148,SRI SANJAY SARKAR,16-Sep-2025 10:18 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,97,3079456,Subham Surana,15-Sep-2025 10:58 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,98,3065258,SUJAN MANDAL,11-Sep-2025 12:11 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,99,3078288,Sukantha Mandal,13-Sep-2025 11:08 AM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,100,3083789,SUMIT KUMAR CHOUDHURY,16-Sep-2025 04:47 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,101,3079230,Suraj Haldar,14-Sep-2025 08:12 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,102,3075284,SURAJ KUMAR DAS,10-Sep-2025 11:58 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,103,3077068,SUSANTA KUMAR SAHOO,13-Sep-2025 06:03 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,104,3083297,SUSHRITA MISHRA,16-Sep-2025 03:23 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,105,3079976,SWATI PRADHAN,14-Sep-2025 07:08 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,106,3082629,UMA SANKAR SAHU,15-Sep-2025 09:44 PM,Rejected-Finance,Not Selected through Transparent Lottery Process,18-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
