Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
,,,,,,,,,,,,,,,,,,,,62,3027264,LWEET PATTANAYAK,09-Aug-2025 06:07 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,63,3031447,MAHESWAR BEHERA,11-Aug-2025 02:41 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,64,3030415,MALAYA RANJAN DALABEHERA,10-Aug-2025 09:39 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,65,3031218,MANAS RANJAN MOHANTY,11-Aug-2025 01:52 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,66,3030049,MANAS RANJAN SAMAL,11-Aug-2025 07:57 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,67,3031638,MANDAKINI KHILAR,11-Aug-2025 03:45 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,68,3026230,MANJUSHREE RAY,11-Aug-2025 04:38 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,69,3029415,MANOJ KABI,10-Aug-2025 01:16 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,70,3025551,MANOJ KUMAR PARIHARI,10-Aug-2025 01:16 PM,Accepted-AOC,Won the lottery,25-Dec-2025 02:35 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,71,3029010,MANORANJAN PANDA,08-Aug-2025 06:58 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,72,3031900,MANORANJAN ROUT,11-Aug-2025 04:40 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,73,3029171,MITESH MOHANTY,08-Aug-2025 09:25 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,74,3030662,"M/S.BABA KASIBISWANATH ELECTRICALS,PROP.-BISWARANJAN NAYAK",11-Aug-2025 09:43 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,75,3028957,M/S LENIN KUMAR DAS,08-Aug-2025 09:31 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,76,3025123,M/S MAA BIRAJA AND PRASANTA FOOD PRODUCTS,05-Aug-2025 09:17 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,77,3029369,M/S. MAHALAXMI CONSTRUCTION JSP PROP.JYOSNA RANI PARIDA,09-Aug-2025 01:24 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,78,3024922,M/S RITIRANJAN MISHRA,08-Aug-2025 10:38 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,79,3025783,M/S SHESHANTA RANJAN NATHSHARMA,06-Aug-2025 02:20 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,80,3026884,M/S SIDHARTH KUMAR SAMAL,07-Aug-2025 04:30 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,81,3029592,MUKESH CHANDRA GHADEI,11-Aug-2025 10:46 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,82,3030350,MUKESH KUMAR SAHOO,10-Aug-2025 09:19 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,83,3031695,Nihar Ranjan Mohapatra,11-Aug-2025 04:04 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,84,3031577,NIRANJAN DAS,11-Aug-2025 03:35 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,85,3029322,NITYA PRAKASH ROUT,09-Aug-2025 12:37 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,86,3028544,OMKAR PRASAD NAYAK,11-Aug-2025 10:10 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,87,3031464,PANKAJ KUMAR SAHOO,11-Aug-2025 02:39 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,88,3029273,Papu Mohapatra,09-Aug-2025 10:29 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,89,3024829,Pradeep Kumar Pradhan,05-Aug-2025 04:31 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,90,3022251,PRADEEP KUMAR SAHOO,07-Aug-2025 03:00 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,91,3031178,PRAKASH KUMAR MOHAPATRA,11-Aug-2025 01:24 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,92,3028205,Pramod Kumar Barik,08-Aug-2025 05:30 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,93,3021791,Pramod Kumar Nath,02-Aug-2025 06:04 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,94,3031959,PRANAB KUMAR BISWAL,11-Aug-2025 04:56 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,95,3020757,PRASANTA KUMAR LENKA,02-Aug-2025 09:17 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,96,3030413,PRASANTA KUMAR ROUT,10-Aug-2025 10:18 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,97,3022878,PRASANT KUMAR SETHI,04-Aug-2025 11:56 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,98,3030079,PRATAP KUMAR BEURIA,10-Aug-2025 08:30 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,99,3029773,PRATIPARNA PARAKRANTA NAYAK,10-Aug-2025 02:01 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,100,3026488,PRATISH KUMAR JENA,09-Aug-2025 09:03 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,101,3029287,PRITIRANJAN BISWAL,09-Aug-2025 10:58 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,102,3027575,PRITISH KUMAR KAR,07-Aug-2025 06:17 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,103,3029503,PRIYABRATA SAHOO,11-Aug-2025 12:11 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,104,3029558,PRIYANKA SWAIN,09-Aug-2025 06:24 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,105,3030237,PRUTHI RANJAN NAYAK,10-Aug-2025 06:52 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,106,3029746,RAJDEEP PARIDA,09-Aug-2025 11:18 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,107,3031840,RAJENDRA PRASAD DAS,11-Aug-2025 04:52 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,108,3018575,RAJESH KUMAR NATH,30-Jul-2025 07:07 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,109,3023506,RAJ GOPAL BISWAL,07-Aug-2025 08:14 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,110,3031268,RAKESH GOSWAMI,11-Aug-2025 01:59 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,111,3031957,RAKESH KUMAR KHANDUAL,11-Aug-2025 04:55 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,112,3029681,RAKESH KUMAR SAHOO,10-Aug-2025 11:23 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,113,3022528,RAKESH KUMAR SAHOO,06-Aug-2025 06:14 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,114,3027342,RAKESH KUMAR SAMAL,11-Aug-2025 03:23 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,115,3030803,RAKESH RANJAN BHOI,11-Aug-2025 10:56 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,116,3025960,Ramesh Chandra Malik,06-Aug-2025 04:30 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,117,3030006,RANAJIT SINGH,10-Aug-2025 11:09 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,118,3029737,RASHMI RANJAN SAHOO,10-Aug-2025 12:23 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,119,3029372,RASMIRANJAN NAYAK,09-Aug-2025 01:26 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,120,3031872,RATIRANJAN NAYAK,11-Aug-2025 04:32 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,121,3029761,RATRI MOHANTY,10-Aug-2025 11:20 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,122,3030102,RITESH KUMAR PANDA,10-Aug-2025 08:54 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,123,3029857,RITIK BISWAL,10-Aug-2025 11:49 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,124,3031123,ROHITASWA DASH,11-Aug-2025 01:09 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,125,3030928,Rudra Narayan Nayak,11-Aug-2025 11:58 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,126,3023135,RUPALI ROY,11-Aug-2025 02:52 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,127,3022588,RUTUPARNA BISWAL,06-Aug-2025 05:36 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,128,3030864,SAMBIT KUMAR JENA,11-Aug-2025 01:27 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,129,3027043,SAMBIT TRIPATHY,07-Aug-2025 02:05 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,130,3031793,SANDEEP KUMAR BHADRA,11-Aug-2025 04:19 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,131,3029493,SANDIP ROUT,10-Aug-2025 05:58 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,132,3029580,SANGRAM GANTAYAT,09-Aug-2025 07:15 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,133,3031628,SANJAYA KUMAR SAMAL,11-Aug-2025 03:34 PM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,134,3029269,SANJIV BARIK,09-Aug-2025 10:12 AM,Rejected-Finance,Did not won the lottery,25-Dec-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
