Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,61,3132076,PRADYUMNA HOTA,17-Oct-2025 10:18 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,62,3131550,PRAKASH RANJAN NAYAK,16-Oct-2025 07:22 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,63,3132938,PRAMEET KUMAR RATH,17-Oct-2025 05:20 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,64,3132211,PRASANTA KUMAR LENKA,17-Oct-2025 11:59 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,65,3129491,Pratyush Kumar Pradhan,15-Oct-2025 07:41 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,66,3132391,PRITISH KUMAR KARNA,17-Oct-2025 01:05 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,67,3131413,Rabindra Kumar Sahoo,17-Oct-2025 06:13 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,68,3127010,Raghunath Bedbak,13-Oct-2025 11:07 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,69,3131703,RAGHUNATH MEHER,16-Oct-2025 09:05 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,70,3130809,RAJ KUMAR MEHER,16-Oct-2025 12:40 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,71,3131647,RAMAKANTA SAHOO,16-Oct-2025 07:52 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,72,3130753,Rameswar Agrawal,16-Oct-2025 01:05 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,73,3131269,Ranjan Kumar Tripathy,16-Oct-2025 03:49 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,74,3132400,RANJEET KUMAR TRIPATHY,17-Oct-2025 03:26 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,75,3128448,Ranjulata Mahapatra,16-Oct-2025 11:18 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,76,3132309,ROHAN KUMAR NAG,17-Oct-2025 02:08 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,77,3130653,RONIT PRADHAN,16-Oct-2025 06:13 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,78,3121416,Rudra Prasad Padhi,16-Oct-2025 07:51 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,79,3131740,SABYASACHI SAHOO,16-Oct-2025 08:36 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,80,3126628,SACHINDRA MALLIK,14-Oct-2025 07:38 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,81,3131859,SAMIR KUMAR MEHER,16-Oct-2025 11:17 PM,Rejected-Technical,technical bid Disqualified,20-Nov-2025 12:26 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,82,3124210,SANJIB KUMAR HOTA,12-Oct-2025 09:57 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,83,3110293,SATYANARAYAN SAHU,04-Oct-2025 10:18 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,84,3102178,SHAILESH PRASADGOEL,28-Sep-2025 09:11 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,85,3130807,SHREE BISWAKARMA INFRA,16-Oct-2025 09:39 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,86,3129633,Sidhartha Meher,16-Oct-2025 12:16 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,87,3132175,Soumyajeet Karna,17-Oct-2025 11:20 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,88,3129828,Soumya Ranjan Nandi,15-Oct-2025 05:29 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,89,3102589,SOURAV KUMAR AGRAWAL,12-Oct-2025 10:43 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,90,3131917,SOURAV KUMAR PANDA,17-Oct-2025 12:19 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,91,3130671,Sri Sangram Keshari Meher,16-Oct-2025 06:27 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,92,3131769,SUBASHIS SAHOO,16-Oct-2025 09:01 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,93,3132577,SUBHAM KUMAR AGRAWAL,17-Oct-2025 04:16 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,94,3127175,SUBRAT KUMAR SAHU,16-Oct-2025 09:16 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,95,3131842,SUMIT SINGHAL,16-Oct-2025 09:40 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,96,3128849,SUNIL KUMAR NAIK,15-Oct-2025 11:56 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,97,3132804,SUNIL KUMAR PRADHAN,17-Oct-2025 05:09 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,98,3125022,SUSANTA KUMAR KHATUA,17-Oct-2025 01:43 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,99,3131516,SWATI PRADHAN,16-Oct-2025 06:20 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,100,3132634,Sweta Ranjan Tripathy,17-Oct-2025 02:56 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,101,3129107,TANUSHREE MAHAPATRA,15-Oct-2025 08:00 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,102,3132653,TIKESWAR KHAMARI,17-Oct-2025 02:58 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,103,3132785,TIMNESH AGRAWAL,17-Oct-2025 04:18 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,104,3129422,TINKU AGRAWAL,15-Oct-2025 02:19 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,105,3104784,TRILOCHAN MAHAKHUD,02-Oct-2025 10:02 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,106,3131951,YUGESH SAHU,17-Oct-2025 01:15 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,AOC
