S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,61,3132020,Omprasad Sahu,17-Oct-2025 09:42 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3108612,PABITRA KUMAR PARIDA,15-Oct-2025 11:25 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,63,3130822,PRABHAT KUMAR BARIK,16-Oct-2025 12:22 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,64,3129267,PRADEEP KUMAR BEHERA,17-Oct-2025 12:12 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,65,3132189,PRADEEP KUMAR HOTA,17-Oct-2025 11:21 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,66,3129061,PRADEEPTA KUMAR TRIPATHY,15-Oct-2025 07:49 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,67,3132097,PRADYUMNA HOTA,17-Oct-2025 10:28 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,68,3131565,PRAKASH RANJAN NAYAK,16-Oct-2025 07:35 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3129553,PRASANTA KUMAR BARIK,17-Oct-2025 11:26 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3129516,Pratyush Kumar Pradhan,15-Oct-2025 07:48 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,71,3128445,Rabi Narayan Panda,16-Oct-2025 11:06 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3131417,Rabindra Kumar Sahoo,17-Oct-2025 05:57 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3127745,Raghunath Bedbak,14-Oct-2025 02:24 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,74,3131714,RAGHUNATH MEHER,16-Oct-2025 09:10 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,75,3131865,RAJIBA MEHER,17-Oct-2025 10:41 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3130820,RAJ KUMAR MEHER,16-Oct-2025 12:47 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,77,3131665,RAMAKANTA SAHOO,16-Oct-2025 08:05 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,78,3130763,Rameswar Agrawal,16-Oct-2025 01:26 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,79,3131292,Ranjan Kumar Tripathy,16-Oct-2025 04:04 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3132437,RANJEET KUMAR TRIPATHY,17-Oct-2025 03:34 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,81,3129347,RATIKANTA KARAN,15-Oct-2025 06:17 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,82,3132316,ROHAN KUMAR NAG,17-Oct-2025 02:23 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3130672,RONIT PRADHAN,16-Oct-2025 06:21 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,84,3132426,RUDRAKSHYAR SAHU,17-Oct-2025 01:23 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,85,3121419,Rudra Prasad Padhi,16-Oct-2025 07:59 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,86,3131756,SABYASACHI SAHOO,16-Oct-2025 08:48 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3126639,SACHINDRA MALLIK,14-Oct-2025 07:42 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,88,3131863,SAMIR KUMAR MEHER,16-Oct-2025 11:03 PM,Rejected-Technical,technical bid Disqualified,20-Nov-2025 01:19 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,89,3132759,SANGRAM KESHARI MALLIK,17-Oct-2025 04:40 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,90,3124216,SANJIB KUMAR HOTA,12-Oct-2025 10:04 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3102784,SATYANARAYAN SAHU,02-Oct-2025 10:23 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,92,3132656,SATYA PRIYA MALLA,17-Oct-2025 02:58 PM,Accepted-AOC,Selected in the lottery Process.,29-Jan-2026 01:11 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,93,3102182,SHAILESH PRASADGOEL,28-Sep-2025 09:06 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,94,3130823,SHREE BISWAKARMA INFRA,16-Oct-2025 09:48 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3129648,Sidhartha Meher,16-Oct-2025 12:27 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,96,3129850,Soumya Ranjan Nandi,15-Oct-2025 06:02 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3102596,SOURAV KUMAR AGRAWAL,12-Oct-2025 11:03 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3131923,SOURAV KUMAR PANDA,17-Oct-2025 12:27 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3130685,Sri Sangram Keshari Meher,16-Oct-2025 06:31 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3131734,SUBASHIS SAHOO,16-Oct-2025 08:31 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,101,3132589,SUBHAM KUMAR AGRAWAL,17-Oct-2025 04:24 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3131918,SUBRAT KHAMARI,16-Oct-2025 11:16 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,103,3127184,SUBRAT KUMAR SAHU,16-Oct-2025 09:22 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,104,3131894,SUMIT SINGHAL,16-Oct-2025 10:28 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3128875,SUNIL KUMAR NAIK,15-Oct-2025 12:07 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,106,3125035,SUSANTA KUMAR KHATUA,17-Oct-2025 01:53 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,107,3131563,SWATI PRADHAN,16-Oct-2025 06:52 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,108,3105300,Tapas Kumar Sahoo,02-Oct-2025 11:47 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3132606,TIKESWAR KHAMARI,17-Oct-2025 02:44 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,110,3132815,TIMNESH AGRAWAL,17-Oct-2025 04:23 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,111,3129455,TINKU AGRAWAL,15-Oct-2025 02:34 PM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,112,3104662,TRILOCHAN MAHAKHUD,02-Oct-2025 09:57 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,113,3131953,YUGESH SAHU,17-Oct-2025 01:30 AM,Rejected-Finance,Not Found L1 in Lottery Process.,31-Dec-2025 05:09 PM,,,,,,,,,,,,,,AOC
