Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,2889966,RASMIRANJAN NAYAK,21-Apr-2025 12:19 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,2891920,RATIKANTA ROUT,22-Apr-2025 07:31 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,2890995,RATIRANJAN NAYAK,21-Apr-2025 10:31 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,2889248,RITESH KUMAR PANDA,21-Apr-2025 12:59 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,2890857,ROJALINI NAYAK,21-Apr-2025 08:36 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,2884103,ROJALIN NAYAK,14-Apr-2025 09:24 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,2890755,RUDRA NARAYAN TRIPATHY,21-Apr-2025 07:16 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,2891148,RUTUPARNA BISWAL,22-Apr-2025 02:40 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,2892623,SAGAR KUMAR MALIK,23-Apr-2025 02:47 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,2891133,SAGAR MOHAPATRA,23-Apr-2025 11:14 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,2892035,SALIL KUMAR BARIK,22-Apr-2025 09:21 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,2892707,SAMBIT KUMAR JENA,23-Apr-2025 03:53 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,2891755,SAMBIT PARIDA,22-Apr-2025 04:11 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,2889089,SAMBIT TRIPATHY,19-Apr-2025 07:38 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,2888397,SANDEEP KUMAR BHADRA,19-Apr-2025 11:43 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,2889512,SANDEEP KUMAR MOHANTY,20-Apr-2025 06:25 PM,Rejected-Technical,Diaqualified due to cancellation of GST w e f 12 December 2024,20-May-2025 11:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,2892332,SANGRAM GANTAYAT,23-Apr-2025 11:42 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2891909,SANJAY KUMAR BEHERA,22-Apr-2025 07:18 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,2890202,SANJEEBA KUMAR BISWAL,21-Apr-2025 01:48 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,2891721,SANJIB KUMAR SAHOO,22-Apr-2025 09:11 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,2892783,SANJIV BARIK,23-Apr-2025 04:46 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,2891594,SANTOSH KUMAR MOHAPATRA,22-Apr-2025 02:09 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,2889797,SANTOSH KUMAR NAYAK,21-Apr-2025 10:19 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,2892506,SAROJ PARIDA,23-Apr-2025 01:38 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,2891912,SATYABRATA SAMAL,22-Apr-2025 07:08 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,2892011,SATYAJIT NAYAK,22-Apr-2025 08:40 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,2892485,SATYAJIT SAMAL,23-Apr-2025 01:02 PM,Rejected-Technical,Diaqualified due to EMD exemption not claim in affidavit page as Engineering contractor,20-May-2025 11:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,2889637,Satya Ranjan Pradhan,20-Apr-2025 09:00 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,2889775,SHAKTI KUMAR SINGH,21-Apr-2025 10:06 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,2886680,SIBARAM MALLIK,16-Apr-2025 08:22 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,2892614,SK SAKIR,23-Apr-2025 03:02 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,2890634,SOMYAJIT NAYAK,21-Apr-2025 05:44 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,2889235,SOUGAT SEKHAR ROUTRAY,20-Apr-2025 11:11 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,2890476,SOUMYA RANJAN BARIK,21-Apr-2025 04:18 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,2889911,SOUMYA RANJAN PATI,21-Apr-2025 11:51 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,2889723,SOUMYA RANJAN PATRA,23-Apr-2025 01:01 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,2892402,SOUMYA RANJAN SAMAL,23-Apr-2025 12:15 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,2892562,SOURYA PARIJA,23-Apr-2025 02:08 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,2890592,Sri Madhusudan Mallik,22-Apr-2025 05:15 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,2890607,Subash Chandra Patra,21-Apr-2025 05:23 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,2892434,SUBHALAXMI BHADRA,23-Apr-2025 12:19 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,2886454,SUBRAT DAS,16-Apr-2025 06:31 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,2891008,SUDIPTA KUMAR SAMAL,21-Apr-2025 10:44 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,2891498,SULIPTA SATAPATHY,22-Apr-2025 01:22 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,2892668,SUMAN PRIYADARSANI MOHANTY,23-Apr-2025 03:28 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,2892607,SURENDRA PATRA,23-Apr-2025 02:31 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,2890762,SURYA KANTA BEHERA,21-Apr-2025 07:21 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,2891919,SUSANTA KUMAR BAL,22-Apr-2025 07:38 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,2892221,SWAGAT RANJAN BISWAL,23-Apr-2025 11:13 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,2892647,SWAPNSARIT DAS,23-Apr-2025 03:08 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,2889361,SWASTIK SAMAL,22-Apr-2025 12:02 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,2886752,SWETA SNIGDHA SAHOO,16-Apr-2025 10:53 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,2890802,TANMAYA BISWAL,21-Apr-2025 08:38 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,2892219,TAPAN KUMAR JENA,23-Apr-2025 10:36 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,2892515,TUSHAR RANJAN NAYAK,23-Apr-2025 01:31 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,2891768,UMAKANTA NAYAK,23-Apr-2025 02:03 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
