Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,65,3421173,RANJAN KUMAR SAHU,07-Mar-2026 02:06 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,66,3421391,RANKANIDHI MEHER,07-Mar-2026 01:29 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,67,3421986,Rasmita Pattnaik,07-Mar-2026 03:13 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,68,3421614,RATHA MEHER,06-Mar-2026 11:19 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,69,3414841,RITANJALI PANDA,06-Mar-2026 02:03 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,70,3419987,ROHAN KUMAR NAG,06-Mar-2026 12:37 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,71,3422510,RUDRA PRASAD MUND,07-Mar-2026 03:44 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,72,3421767,SAMEEKSHYA PANDA,07-Mar-2026 02:36 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,73,3422558,Sangita Panda,07-Mar-2026 04:19 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,74,3417114,Sanjaya Kumar Padhi,07-Mar-2026 03:33 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,75,3422349,SANJEEB KUMAR AGRAWAL,07-Mar-2026 01:46 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,76,3422131,SANTOSH KUMAR MOHAPATRA,07-Mar-2026 12:48 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,77,3422188,SARAT HARIJAN,07-Mar-2026 03:33 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,78,3422362,SATISH CHANDRA SAHOO,07-Mar-2026 12:32 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,79,3421213,SHASHI BHUSAN PRAHARAJ,07-Mar-2026 03:24 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,80,3421798,SIMRANJIT PATTAJOSHI,07-Mar-2026 08:39 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,81,3421787,SITESH KUMAR NAHAK,07-Mar-2026 04:40 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,82,3418759,SOURAV KUMAR AGRAWAL,06-Mar-2026 02:53 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,83,3421778,SOURAV RANJAN PANDA,07-Mar-2026 08:31 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,84,3421353,SRI TIRTHA SAHU,07-Mar-2026 04:02 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,85,3422403,SUBASH CHANDRA NAIK,07-Mar-2026 01:24 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,86,3422563,Sudarshan Naik,07-Mar-2026 02:15 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,87,3421325,SUJIT KUMAR SAHU,07-Mar-2026 12:22 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,88,3422741,Sujit Ranjan Prusty,07-Mar-2026 04:42 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,89,3421717,SUPRIYA DASH,07-Mar-2026 02:27 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,90,3422534,Suresh Chandra Dash,07-Mar-2026 04:24 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,91,3421670,TARUN SAHU,07-Mar-2026 12:59 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Due to non-submission of Valid Registration Certificate,20-Apr-2026 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,92,3422666,UPENDRA KUMAR BHOI,07-Mar-2026 04:47 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
