Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,68,3417109,Sanjaya Kumar Padhi,07-Mar-2026 03:28 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,69,3422355,SANJEEB KUMAR AGRAWAL,07-Mar-2026 01:52 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,70,3422369,SATISH CHANDRA SAHOO,07-Mar-2026 12:33 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,71,3421206,SHASHI BHUSAN PRAHARAJ,07-Mar-2026 03:22 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,72,3421796,SIMRANJIT PATTAJOSHI,07-Mar-2026 08:38 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,73,3421786,SITESH KUMAR NAHAK,07-Mar-2026 04:38 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,74,3422572,SOHAN AGRAWAL,07-Mar-2026 04:18 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,75,3418744,SOURAV KUMAR AGRAWAL,06-Mar-2026 02:46 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,76,3421773,SOURAV RANJAN PANDA,07-Mar-2026 08:30 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,77,3421348,SRI TIRTHA SAHU,07-Mar-2026 03:59 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,78,3422398,SUBASH CHANDRA NAIK,07-Mar-2026 01:22 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,79,3422591,Sudarshan Naik,07-Mar-2026 02:29 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,80,3421319,SUJIT KUMAR SAHU,07-Mar-2026 12:20 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,81,3422736,Sujit Ranjan Prusty,07-Mar-2026 04:39 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,82,3421714,SUPRIYA DASH,07-Mar-2026 02:25 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,83,3422612,SURENDRA KUMAR RANA,07-Mar-2026 04:05 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,84,3421832,TANKADHAR SABAR,06-Mar-2026 08:29 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,85,3421668,TARUN SAHU,07-Mar-2026 12:57 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Due to non submission of valid Registration Certificate,20-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,86,3422659,UPENDRA KUMAR BHOI,07-Mar-2026 04:40 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
