Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,,,,,,,,,,,,,,,,,62,2811586,MONALISHA RAY,12-Feb-2025 01:08 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,63,2802233,M/S BHAKTA BANDHU BEHURIA,07-Feb-2025 10:47 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,64,2811683,M/S BISWAJIT BEHURIA,11-Feb-2025 11:08 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,65,2793248,M/S DHARANIDHAR DHAL,01-Feb-2025 09:40 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,66,2800943,M/S GIRIDHARI SAHOO,07-Feb-2025 12:12 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,67,2799823,M/S LENIN KUMAR DAS,05-Feb-2025 08:59 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,68,2813301,M/S MAA JOGESWARI ENTERPRISES,12-Feb-2025 03:09 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,69,2809340,M/S MAA SANTOSHI CONSTRUCTION,11-Feb-2025 12:33 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,70,2806354,M/S RANJAN KUMAR BEHERA,10-Feb-2025 07:33 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,71,2795559,M/S R S PLUMBING SOLUTION,04-Feb-2025 07:51 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,72,2810990,M/S RUPAK KUMAR RAY,11-Feb-2025 07:32 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,73,2804463,M/S SHESHANTA RANJAN NATHSHARMA,09-Feb-2025 01:05 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,74,2803129,M/S SIDHARTH KUMAR SAMAL,09-Feb-2025 08:51 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,75,2813221,M/S Subhakanta Rout,12-Feb-2025 02:33 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,76,2797772,NILESH DAS,04-Feb-2025 10:03 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,77,2803669,NIMAI CHARAN NAYAK,08-Feb-2025 12:03 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,78,2808877,NIRMALYA SENAPATI,11-Feb-2025 08:04 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,79,2800322,NIROJ NALINI PANDA,09-Feb-2025 11:44 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,80,2804843,OMM PRAKASH PRUSTY,09-Feb-2025 10:02 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,81,2806047,PRADEEP KUMAR SAHOO,09-Feb-2025 10:18 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,82,2812555,PRADEEP PARIDA,12-Feb-2025 01:30 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,83,2802071,PRAJNAJIT NAYAK,07-Feb-2025 01:28 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,84,2810839,PRAJNYA RANJAN NAYAK,11-Feb-2025 08:54 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,85,2810431,PRAKASH KUMAR NAYAK,11-Feb-2025 04:30 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,86,2809720,PRATAP KUMAR BEURIA,11-Feb-2025 01:28 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,87,2802955,PRATIPARNA PARAKRANTA NAYAK,09-Feb-2025 12:49 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,88,2812003,PRIYABRATA SAHOO,12-Feb-2025 09:17 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,89,2797754,PRIYANSHU CONSTRUCTION,04-Feb-2025 10:21 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,90,2810980,PRIYARANJAN NAYAK,11-Feb-2025 09:21 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,91,2808438,Rajesh Kumar Sahoo,10-Feb-2025 07:16 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,92,2808313,Raj Ranjan Das,10-Feb-2025 06:41 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,93,2811495,RAKESH KUMAR KHANDUAL,12-Feb-2025 09:18 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,94,2811884,RAKESH KUMAR SAHOO,12-Feb-2025 01:34 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,95,2811108,RASHMIRANJAN NAYAK,11-Feb-2025 09:44 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,96,2810626,RATIRANJAN NAYAK,11-Feb-2025 10:01 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,97,2792132,Ratnakar Pradhan,31-Jan-2025 08:50 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,98,2808296,RATRI MOHANTY,10-Feb-2025 06:33 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,99,2813311,RUPALI ROY,12-Feb-2025 02:51 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,100,2811589,RUTUPARNA BISWAL,11-Feb-2025 10:44 PM,Accepted-AOC,Won the lottery,09-Oct-2025 08:56 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,101,2813352,SABYASACHI SAHOO,12-Feb-2025 03:04 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,102,2804722,SAI KRISHNA CONSTRUCTION,10-Feb-2025 10:17 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,103,2808096,SAMARJIT ROUTRAY,10-Feb-2025 05:10 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,104,2799654,SAMAR SAHANI,05-Feb-2025 07:32 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,105,2813285,SAMBIT KUMAR JENA,12-Feb-2025 02:56 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,106,2808552,SAMBIT TRIPATHY,10-Feb-2025 08:09 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,107,2808893,SAMIR KUMAR DAS,11-Feb-2025 07:53 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,108,2812266,SAMRAT KUMAR BEHERA,12-Feb-2025 11:36 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,109,2813447,SANGRAM KESHARI SAMANTARAY,12-Feb-2025 03:27 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,110,2811720,SANJEEBA KUMAR BISWAL,12-Feb-2025 12:24 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,111,2803104,SANJIB KUMAR SAHOO,12-Feb-2025 11:06 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,112,2806052,SANTOSH KUMAR MOHAPATRA,11-Feb-2025 07:41 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,113,2806079,SANTOSH KUMAR SETHY,12-Feb-2025 02:28 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,114,2808646,SAROJINI ROUT,10-Feb-2025 10:46 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,115,2798158,SAROJ PARIDA,05-Feb-2025 10:27 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,116,2804564,SASMITA NAYAK,08-Feb-2025 08:15 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,117,2808807,SATYABRATA DHAL,11-Feb-2025 12:14 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,118,2805682,SATYABRATA SAMAL,09-Feb-2025 06:45 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,119,2812110,SATYAJEET DAS,12-Feb-2025 10:00 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,120,2807830,SATYAJIT JENA,10-Feb-2025 04:04 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,121,2809707,SHAIBALI GHOSH,12-Feb-2025 12:06 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,122,2803364,SHAKTI KUMAR SINGH,07-Feb-2025 09:19 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,123,2804418,SIBA SARAN CONSTRUCTION,11-Feb-2025 09:28 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,124,2813267,SK FAISAL ALI,12-Feb-2025 03:01 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,125,2804110,SMRUTI RANJAN BEURIA,11-Feb-2025 07:12 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,126,2808622,SMRUTI RANJAN PARIDA,11-Feb-2025 12:54 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,127,2813598,SMRUTIRANJAN SAHOO,12-Feb-2025 04:11 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,128,2793277,SONALIPSA ROUT,02-Feb-2025 10:16 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,129,2806101,SOUBHAGINI JENA,09-Feb-2025 10:13 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,130,2811398,SOUMYA RANJAN MOHAPATRA,11-Feb-2025 10:05 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,131,2805975,SOUMYA RANJAN SAMAL,11-Feb-2025 10:07 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,132,2799468,Stalin Kumar Das,05-Feb-2025 06:05 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,133,2813642,Subash Chandra Mohanty,12-Feb-2025 04:48 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,134,2811907,SUBHASISH MISHRA,12-Feb-2025 08:14 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
