Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2937286,SHIVAM SINGHAL,28-May-2025 12:06 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,67,2947394,SIBA SANKAR PRADHAN,01-Jun-2025 09:48 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2937136,Sidhartha Meher,28-May-2025 11:42 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,69,2947586,Soumyajeet Karna,02-Jun-2025 03:38 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2932634,Sri Sangram Keshari Meher,26-May-2025 12:01 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,71,2948508,SRI SANJEEB KUMAR MEHER,02-Jun-2025 01:49 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,72,2937426,SUBHAM KUMAR AGRAWAL,29-May-2025 08:18 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2944891,SUJIT KUMAR MEHER,31-May-2025 01:41 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,74,2948269,SUNIL KUMAR NAIK,02-Jun-2025 12:24 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2944220,SUPRITI SAHU,30-May-2025 09:05 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,76,2934682,SURAJ BHOI,27-May-2025 12:27 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,77,2944958,SUSANTA KUMAR KHATUA,02-Jun-2025 01:16 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,78,2948252,SUSANTA KUMAR PADHIARY,02-Jun-2025 01:01 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,79,2947804,SUSHANT KUMAR SAHU,02-Jun-2025 10:04 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2947272,SUSOBHAN SAMANTARAY,01-Jun-2025 08:37 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,81,2947841,Swadhin Kumar sahu,02-Jun-2025 10:27 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,82,2947947,SWATIPARNA RATH,02-Jun-2025 12:01 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,83,2944193,Tapas Kumar Sahoo,30-May-2025 08:36 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2948423,TOFAN KUMAR PATRA,02-Jun-2025 01:18 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2941904,TOPHAN MAHAKUL,29-May-2025 10:58 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2944923,TRAYANJIBA MISHRA,02-Jun-2025 12:57 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,87,2944604,TUSHAR KANTI PRADHAN,02-Jun-2025 02:20 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,88,2936827,YASH AGRAWAL,28-May-2025 10:08 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
